Notes	State	State Code	Year	Year Code	Age Group	Age Group Code	Gender	Gender Code	Cause of death	Cause of death Code	Deaths	Population	Crude Rate
	Illinois	17	2008	2008	45-54 years	45-54	Male	M	Acute myeloid leukaemia - Malignant neoplasms	C92.0	12	914195	1.3 (Unreliable)
	Illinois	17	2008	2008	55-64 years	55-64	Female	F	"Oesophagus, unspecified - Malignant neoplasms"	C15.9	21	714905	2.9
	Illinois	17	2008	2008	55-64 years	55-64	Female	F	"Stomach, unspecified - Malignant neoplasms"	C16.9	24	714905	3.4
	Illinois	17	2008	2008	55-64 years	55-64	Female	F	"Colon, unspecified - Malignant neoplasms"	C18.9	142	714905	19.9
	Illinois	17	2008	2008	55-64 years	55-64	Female	F	Malignant neoplasm of rectum	C20	15	714905	2.1 (Unreliable)
	Illinois	17	2008	2008	55-64 years	55-64	Female	F	Intrahepatic bile duct carcinoma - Malignant neoplasms	C22.1	15	714905	2.1 (Unreliable)
	Illinois	17	2008	2008	55-64 years	55-64	Female	F	"Liver, unspecified - Malignant neoplasms"	C22.9	18	714905	2.5 (Unreliable)
	Illinois	17	2008	2008	55-64 years	55-64	Female	F	Malignant neoplasm of gallbladder	C23	21	714905	2.9
	Illinois	17	2008	2008	55-64 years	55-64	Female	F	"Pancreas, unspecified - Malignant neoplasms"	C25.9	115	714905	16.1
	Illinois	17	2008	2008	55-64 years	55-64	Female	F	"Bronchus or lung, unspecified - Malignant neoplasms"	C34.9	545	714905	76.2
	Illinois	17	2008	2008	55-64 years	55-64	Female	F	"Malignant melanoma of skin, unspecified - Malignant neoplasms"	C43.9	15	714905	2.1 (Unreliable)
	Illinois	17	2008	2008	55-64 years	55-64	Female	F	"Breast, unspecified - Malignant neoplasms"	C50.9	384	714905	53.7
	Illinois	17	2008	2008	55-64 years	55-64	Female	F	"Cervix uteri, unspecified - Malignant neoplasms"	C53.9	51	714905	7.1
	Illinois	17	2008	2008	55-64 years	55-64	Female	F	Endometrium - Malignant neoplasms	C54.1	30	714905	4.2
	Illinois	17	2008	2008	55-64 years	55-64	Female	F	"Malignant neoplasm of uterus, part unspecified"	C55	37	714905	5.2
	Illinois	17	2008	2008	55-64 years	55-64	Female	F	Malignant neoplasm of ovary	C56	123	714905	17.2
	Illinois	17	2008	2008	55-64 years	55-64	Female	F	"Malignant neoplasm of kidney, except renal pelvis"	C64	31	714905	4.3
	Illinois	17	2008	2008	55-64 years	55-64	Female	F	"Bladder, unspecified - Malignant neoplasms"	C67.9	15	714905	2.1 (Unreliable)
	Illinois	17	2008	2008	55-64 years	55-64	Female	F	"Brain, unspecified - Malignant neoplasms"	C71.9	55	714905	7.7
	Illinois	17	2008	2008	55-64 years	55-64	Female	F	"Non-Hodgkin lymphoma, unspecified type"	C85.9	30	714905	4.2
	Illinois	17	2008	2008	55-64 years	55-64	Female	F	Multiple myeloma - Malignant neoplasms	C90.0	39	714905	5.5
	Illinois	17	2008	2008	55-64 years	55-64	Female	F	Acute myeloid leukaemia - Malignant neoplasms	C92.0	17	714905	2.4 (Unreliable)
	Illinois	17	2008	2008	55-64 years	55-64	Male	M	"Tongue, unspecified - Malignant neoplasms"	C02.9	10	665429	1.5 (Unreliable)
	Illinois	17	2008	2008	55-64 years	55-64	Male	M	"Oropharynx, unspecified - Malignant neoplasms"	C10.9	14	665429	2.1 (Unreliable)
	Illinois	17	2008	2008	55-64 years	55-64	Male	M	"Pharynx, unspecified - Malignant neoplasms"	C14.0	16	665429	2.4 (Unreliable)
	Illinois	17	2008	2008	55-64 years	55-64	Male	M	"Oesophagus, unspecified - Malignant neoplasms"	C15.9	156	665429	23.4
	Illinois	17	2008	2008	55-64 years	55-64	Male	M	"Stomach, unspecified - Malignant neoplasms"	C16.9	59	665429	8.9
	Illinois	17	2008	2008	55-64 years	55-64	Male	M	"Colon, unspecified - Malignant neoplasms"	C18.9	176	665429	26.4
	Illinois	17	2008	2008	55-64 years	55-64	Male	M	Malignant neoplasm of rectosigmoid junction	C19	12	665429	1.8 (Unreliable)
	Illinois	17	2008	2008	55-64 years	55-64	Male	M	Malignant neoplasm of rectum	C20	34	665429	5.1
	Illinois	17	2008	2008	55-64 years	55-64	Male	M	Liver cell carcinoma - Malignant neoplasms	C22.0	66	665429	9.9
	Illinois	17	2008	2008	55-64 years	55-64	Male	M	Intrahepatic bile duct carcinoma - Malignant neoplasms	C22.1	22	665429	3.3
	Illinois	17	2008	2008	55-64 years	55-64	Male	M	"Liver, unspecified - Malignant neoplasms"	C22.9	41	665429	6.2
	Illinois	17	2008	2008	55-64 years	55-64	Male	M	"Pancreas, unspecified - Malignant neoplasms"	C25.9	167	665429	25.1
	Illinois	17	2008	2008	55-64 years	55-64	Male	M	"Larynx, unspecified - Malignant neoplasms"	C32.9	30	665429	4.5
	Illinois	17	2008	2008	55-64 years	55-64	Male	M	"Bronchus or lung, unspecified - Malignant neoplasms"	C34.9	756	665429	113.6
	Illinois	17	2008	2008	55-64 years	55-64	Male	M	"Malignant melanoma of skin, unspecified - Malignant neoplasms"	C43.9	40	665429	6
	Illinois	17	2008	2008	55-64 years	55-64	Male	M	Malignant neoplasm of prostate	C61	96	665429	14.4
	Illinois	17	2008	2008	55-64 years	55-64	Male	M	"Malignant neoplasm of kidney, except renal pelvis"	C64	57	665429	8.6
	Illinois	17	2008	2008	55-64 years	55-64	Male	M	"Bladder, unspecified - Malignant neoplasms"	C67.9	47	665429	7.1
	Illinois	17	2008	2008	55-64 years	55-64	Male	M	"Brain, unspecified - Malignant neoplasms"	C71.9	63	665429	9.5
	Illinois	17	2008	2008	55-64 years	55-64	Male	M	"Non-Hodgkin lymphoma, unspecified type"	C85.9	48	665429	7.2
	Illinois	17	2008	2008	55-64 years	55-64	Male	M	Multiple myeloma - Malignant neoplasms	C90.0	35	665429	5.3
	Illinois	17	2008	2008	55-64 years	55-64	Male	M	Acute lymphoblastic leukaemia - Malignant neoplasms	C91.0	10	665429	1.5 (Unreliable)
	Illinois	17	2008	2008	55-64 years	55-64	Male	M	Chronic lymphocytic leukaemia - Malignant neoplasms	C91.1	13	665429	2.0 (Unreliable)
	Illinois	17	2008	2008	55-64 years	55-64	Male	M	Acute myeloid leukaemia - Malignant neoplasms	C92.0	32	665429	4.8
	Illinois	17	2008	2008	65-74 years	65-74	Female	F	"Oesophagus, unspecified - Malignant neoplasms"	C15.9	31	441079	7
	Illinois	17	2008	2008	65-74 years	65-74	Female	F	"Stomach, unspecified - Malignant neoplasms"	C16.9	45	441079	10.2
	Illinois	17	2008	2008	65-74 years	65-74	Female	F	"Colon, unspecified - Malignant neoplasms"	C18.9	192	441079	43.5
	Illinois	17	2008	2008	65-74 years	65-74	Female	F	Malignant neoplasm of rectosigmoid junction	C19	21	441079	4.8
	Illinois	17	2008	2008	65-74 years	65-74	Female	F	Malignant neoplasm of rectum	C20	24	441079	5.4
	Illinois	17	2008	2008	65-74 years	65-74	Female	F	Liver cell carcinoma - Malignant neoplasms	C22.0	15	441079	3.4 (Unreliable)
	Illinois	17	2008	2008	65-74 years	65-74	Female	F	Intrahepatic bile duct carcinoma - Malignant neoplasms	C22.1	19	441079	4.3 (Unreliable)
	Illinois	17	2008	2008	65-74 years	65-74	Female	F	"Liver, unspecified - Malignant neoplasms"	C22.9	21	441079	4.8
	Illinois	17	2008	2008	65-74 years	65-74	Female	F	Malignant neoplasm of gallbladder	C23	16	441079	3.6 (Unreliable)
	Illinois	17	2008	2008	65-74 years	65-74	Female	F	"Pancreas, unspecified - Malignant neoplasms"	C25.9	165	441079	37.4
	Illinois	17	2008	2008	65-74 years	65-74	Female	F	"Larynx, unspecified - Malignant neoplasms"	C32.9	10	441079	2.3 (Unreliable)
	Illinois	17	2008	2008	65-74 years	65-74	Female	F	"Bronchus or lung, unspecified - Malignant neoplasms"	C34.9	897	441079	203.4
	Illinois	17	2008	2008	65-74 years	65-74	Female	F	"Malignant melanoma of skin, unspecified - Malignant neoplasms"	C43.9	22	441079	5
	Illinois	17	2008	2008	65-74 years	65-74	Female	F	"Breast, unspecified - Malignant neoplasms"	C50.9	332	441079	75.3
	Illinois	17	2008	2008	65-74 years	65-74	Female	F	"Vulva, unspecified - Malignant neoplasms"	C51.9	12	441079	2.7 (Unreliable)
	Illinois	17	2008	2008	65-74 years	65-74	Female	F	"Cervix uteri, unspecified - Malignant neoplasms"	C53.9	38	441079	8.6
	Illinois	17	2008	2008	65-74 years	65-74	Female	F	Endometrium - Malignant neoplasms	C54.1	47	441079	10.7
	Illinois	17	2008	2008	65-74 years	65-74	Female	F	"Malignant neoplasm of uterus, part unspecified"	C55	49	441079	11.1
	Illinois	17	2008	2008	65-74 years	65-74	Female	F	Malignant neoplasm of ovary	C56	137	441079	31.1
	Illinois	17	2008	2008	65-74 years	65-74	Female	F	"Malignant neoplasm of kidney, except renal pelvis"	C64	62	441079	14.1
	Illinois	17	2008	2008	65-74 years	65-74	Female	F	"Bladder, unspecified - Malignant neoplasms"	C67.9	30	441079	6.8
	Illinois	17	2008	2008	65-74 years	65-74	Female	F	"Brain, unspecified - Malignant neoplasms"	C71.9	43	441079	9.7
	Illinois	17	2008	2008	65-74 years	65-74	Female	F	"Non-Hodgkin lymphoma, unspecified type"	C85.9	63	441079	14.3
	Illinois	17	2008	2008	65-74 years	65-74	Female	F	Multiple myeloma - Malignant neoplasms	C90.0	36	441079	8.2
	Illinois	17	2008	2008	65-74 years	65-74	Female	F	Chronic lymphocytic leukaemia - Malignant neoplasms	C91.1	14	441079	3.2 (Unreliable)
	Illinois	17	2008	2008	65-74 years	65-74	Female	F	Acute myeloid leukaemia - Malignant neoplasms	C92.0	39	441079	8.8
	Illinois	17	2008	2008	65-74 years	65-74	Male	M	"Tongue, unspecified - Malignant neoplasms"	C02.9	12	370912	3.2 (Unreliable)
	Illinois	17	2008	2008	65-74 years	65-74	Male	M	"Pharynx, unspecified - Malignant neoplasms"	C14.0	10	370912	2.7 (Unreliable)
	Illinois	17	2008	2008	65-74 years	65-74	Male	M	"Oesophagus, unspecified - Malignant neoplasms"	C15.9	136	370912	36.7
	Illinois	17	2008	2008	65-74 years	65-74	Male	M	"Stomach, unspecified - Malignant neoplasms"	C16.9	72	370912	19.4
	Illinois	17	2008	2008	65-74 years	65-74	Male	M	"Colon, unspecified - Malignant neoplasms"	C18.9	258	370912	69.6
	Illinois	17	2008	2008	65-74 years	65-74	Male	M	Malignant neoplasm of rectosigmoid junction	C19	11	370912	3.0 (Unreliable)
	Illinois	17	2008	2008	65-74 years	65-74	Male	M	Malignant neoplasm of rectum	C20	45	370912	12.1
	Illinois	17	2008	2008	65-74 years	65-74	Male	M	Liver cell carcinoma - Malignant neoplasms	C22.0	48	370912	12.9
	Illinois	17	2008	2008	65-74 years	65-74	Male	M	Intrahepatic bile duct carcinoma - Malignant neoplasms	C22.1	27	370912	7.3
	Illinois	17	2008	2008	65-74 years	65-74	Male	M	"Liver, unspecified - Malignant neoplasms"	C22.9	30	370912	8.1
	Illinois	17	2008	2008	65-74 years	65-74	Male	M	Malignant neoplasm of gallbladder	C23	10	370912	2.7 (Unreliable)
	Illinois	17	2008	2008	65-74 years	65-74	Male	M	"Pancreas, unspecified - Malignant neoplasms"	C25.9	198	370912	53.4
	Illinois	17	2008	2008	65-74 years	65-74	Male	M	"Larynx, unspecified - Malignant neoplasms"	C32.9	27	370912	7.3
	Illinois	17	2008	2008	65-74 years	65-74	Male	M	"Bronchus or lung, unspecified - Malignant neoplasms"	C34.9	1114	370912	300.3
	Illinois	17	2008	2008	65-74 years	65-74	Male	M	"Malignant melanoma of skin, unspecified - Malignant neoplasms"	C43.9	49	370912	13.2
	Illinois	17	2008	2008	65-74 years	65-74	Male	M	Malignant neoplasm of prostate	C61	220	370912	59.3
	Illinois	17	2008	2008	65-74 years	65-74	Male	M	"Malignant neoplasm of kidney, except renal pelvis"	C64	96	370912	25.9
	Illinois	17	2008	2008	65-74 years	65-74	Male	M	"Bladder, unspecified - Malignant neoplasms"	C67.9	87	370912	23.5
	Illinois	17	2008	2008	65-74 years	65-74	Male	M	"Brain, unspecified - Malignant neoplasms"	C71.9	53	370912	14.3
	Illinois	17	2008	2008	65-74 years	65-74	Male	M	"Non-Hodgkin lymphoma, unspecified type"	C85.9	76	370912	20.5
	Illinois	17	2008	2008	65-74 years	65-74	Male	M	Multiple myeloma - Malignant neoplasms	C90.0	74	370912	20
	Illinois	17	2008	2008	65-74 years	65-74	Male	M	Chronic lymphocytic leukaemia - Malignant neoplasms	C91.1	26	370912	7
	Illinois	17	2008	2008	65-74 years	65-74	Male	M	Acute myeloid leukaemia - Malignant neoplasms	C92.0	59	370912	15.9
	Illinois	17	2008	2008	65-74 years	65-74	Male	M	Acute leukaemia of unspecified cell type - Malignant neoplasms	C95.0	11	370912	3.0 (Unreliable)
	Illinois	17	2008	2008	65-74 years	65-74	Male	M	"Leukaemia, unspecified - Malignant neoplasms"	C95.9	15	370912	4.0 (Unreliable)
	Illinois	17	2008	2008	75-84 years	75-84	Female	F	"Mouth, unspecified - Malignant neoplasms"	C06.9	10	317254	3.2 (Unreliable)
	Illinois	17	2008	2008	75-84 years	75-84	Female	F	"Oesophagus, unspecified - Malignant neoplasms"	C15.9	39	317254	12.3
	Illinois	17	2008	2008	75-84 years	75-84	Female	F	"Stomach, unspecified - Malignant neoplasms"	C16.9	56	317254	17.7
	Illinois	17	2008	2008	75-84 years	75-84	Female	F	"Colon, unspecified - Malignant neoplasms"	C18.9	289	317254	91.1
	Illinois	17	2008	2008	75-84 years	75-84	Female	F	Malignant neoplasm of rectosigmoid junction	C19	15	317254	4.7 (Unreliable)
	Illinois	17	2008	2008	75-84 years	75-84	Female	F	Malignant neoplasm of rectum	C20	27	317254	8.5
	Illinois	17	2008	2008	75-84 years	75-84	Female	F	Liver cell carcinoma - Malignant neoplasms	C22.0	14	317254	4.4 (Unreliable)
	Illinois	17	2008	2008	75-84 years	75-84	Female	F	Intrahepatic bile duct carcinoma - Malignant neoplasms	C22.1	33	317254	10.4
	Illinois	17	2008	2008	75-84 years	75-84	Female	F	"Liver, unspecified - Malignant neoplasms"	C22.9	39	317254	12.3
	Illinois	17	2008	2008	75-84 years	75-84	Female	F	Malignant neoplasm of gallbladder	C23	14	317254	4.4 (Unreliable)
	Illinois	17	2008	2008	75-84 years	75-84	Female	F	"Pancreas, unspecified - Malignant neoplasms"	C25.9	240	317254	75.6
	Illinois	17	2008	2008	75-84 years	75-84	Female	F	"Bronchus or lung, unspecified - Malignant neoplasms"	C34.9	920	317254	290
	Illinois	17	2008	2008	75-84 years	75-84	Female	F	"Malignant melanoma of skin, unspecified - Malignant neoplasms"	C43.9	19	317254	6.0 (Unreliable)
	Illinois	17	2008	2008	75-84 years	75-84	Female	F	"Breast, unspecified - Malignant neoplasms"	C50.9	393	317254	123.9
	Illinois	17	2008	2008	75-84 years	75-84	Female	F	"Vulva, unspecified - Malignant neoplasms"	C51.9	12	317254	3.8 (Unreliable)
	Illinois	17	2008	2008	75-84 years	75-84	Female	F	"Cervix uteri, unspecified - Malignant neoplasms"	C53.9	19	317254	6.0 (Unreliable)
	Illinois	17	2008	2008	75-84 years	75-84	Female	F	Endometrium - Malignant neoplasms	C54.1	36	317254	11.3
	Illinois	17	2008	2008	75-84 years	75-84	Female	F	"Malignant neoplasm of uterus, part unspecified"	C55	52	317254	16.4
	Illinois	17	2008	2008	75-84 years	75-84	Female	F	Malignant neoplasm of ovary	C56	169	317254	53.3
	Illinois	17	2008	2008	75-84 years	75-84	Female	F	"Malignant neoplasm of kidney, except renal pelvis"	C64	62	317254	19.5
	Illinois	17	2008	2008	75-84 years	75-84	Female	F	"Bladder, unspecified - Malignant neoplasms"	C67.9	64	317254	20.2
	Illinois	17	2008	2008	75-84 years	75-84	Female	F	"Brain, unspecified - Malignant neoplasms"	C71.9	48	317254	15.1
	Illinois	17	2008	2008	75-84 years	75-84	Female	F	Malignant neoplasm of thyroid gland	C73	17	317254	5.4 (Unreliable)
	Illinois	17	2008	2008	75-84 years	75-84	Female	F	"B-cell lymphoma, unspecified - Malignant neoplasms"	C85.1	15	317254	4.7 (Unreliable)
	Illinois	17	2008	2008	75-84 years	75-84	Female	F	"Non-Hodgkin lymphoma, unspecified type"	C85.9	118	317254	37.2
	Illinois	17	2008	2008	75-84 years	75-84	Female	F	Multiple myeloma - Malignant neoplasms	C90.0	61	317254	19.2
	Illinois	17	2008	2008	75-84 years	75-84	Female	F	Chronic lymphocytic leukaemia - Malignant neoplasms	C91.1	21	317254	6.6
	Illinois	17	2008	2008	75-84 years	75-84	Female	F	Acute myeloid leukaemia - Malignant neoplasms	C92.0	45	317254	14.2
	Illinois	17	2008	2008	75-84 years	75-84	Female	F	Acute leukaemia of unspecified cell type - Malignant neoplasms	C95.0	17	317254	5.4 (Unreliable)
	Illinois	17	2008	2008	75-84 years	75-84	Female	F	"Leukaemia, unspecified - Malignant neoplasms"	C95.9	21	317254	6.6
	Illinois	17	2008	2008	75-84 years	75-84	Male	M	"Tongue, unspecified - Malignant neoplasms"	C02.9	10	215174	4.6 (Unreliable)
	Illinois	17	2008	2008	75-84 years	75-84	Male	M	"Oesophagus, unspecified - Malignant neoplasms"	C15.9	98	215174	45.5
	Illinois	17	2008	2008	75-84 years	75-84	Male	M	"Stomach, unspecified - Malignant neoplasms"	C16.9	58	215174	27
	Illinois	17	2008	2008	75-84 years	75-84	Male	M	"Colon, unspecified - Malignant neoplasms"	C18.9	268	215174	124.6
	Illinois	17	2008	2008	75-84 years	75-84	Male	M	Malignant neoplasm of rectosigmoid junction	C19	14	215174	6.5 (Unreliable)
	Illinois	17	2008	2008	75-84 years	75-84	Male	M	Malignant neoplasm of rectum	C20	43	215174	20
	Illinois	17	2008	2008	75-84 years	75-84	Male	M	Liver cell carcinoma - Malignant neoplasms	C22.0	49	215174	22.8
	Illinois	17	2008	2008	75-84 years	75-84	Male	M	Intrahepatic bile duct carcinoma - Malignant neoplasms	C22.1	22	215174	10.2
	Illinois	17	2008	2008	75-84 years	75-84	Male	M	"Liver, unspecified - Malignant neoplasms"	C22.9	36	215174	16.7
	Illinois	17	2008	2008	75-84 years	75-84	Male	M	"Pancreas, unspecified - Malignant neoplasms"	C25.9	202	215174	93.9
	Illinois	17	2008	2008	75-84 years	75-84	Male	M	Ill-defined sites within the digestive system - Malignant neoplasms	C26.9	10	215174	4.6 (Unreliable)
	Illinois	17	2008	2008	75-84 years	75-84	Male	M	"Larynx, unspecified - Malignant neoplasms"	C32.9	32	215174	14.9
	Illinois	17	2008	2008	75-84 years	75-84	Male	M	"Bronchus or lung, unspecified - Malignant neoplasms"	C34.9	1096	215174	509.4
	Illinois	17	2008	2008	75-84 years	75-84	Male	M	"Malignant melanoma of skin, unspecified - Malignant neoplasms"	C43.9	49	215174	22.8
	Illinois	17	2008	2008	75-84 years	75-84	Male	M	"Malignant neoplasm of skin, unspecified - Malignant neoplasms"	C44.9	13	215174	6.0 (Unreliable)
	Illinois	17	2008	2008	75-84 years	75-84	Male	M	Malignant neoplasm of prostate	C61	446	215174	207.3
	Illinois	17	2008	2008	75-84 years	75-84	Male	M	"Malignant neoplasm of kidney, except renal pelvis"	C64	85	215174	39.5
	Illinois	17	2008	2008	75-84 years	75-84	Male	M	"Bladder, unspecified - Malignant neoplasms"	C67.9	154	215174	71.6
	Illinois	17	2008	2008	75-84 years	75-84	Male	M	"Brain, unspecified - Malignant neoplasms"	C71.9	53	215174	24.6
	Illinois	17	2008	2008	75-84 years	75-84	Male	M	"B-cell lymphoma, unspecified - Malignant neoplasms"	C85.1	11	215174	5.1 (Unreliable)
	Illinois	17	2008	2008	75-84 years	75-84	Male	M	"Non-Hodgkin lymphoma, unspecified type"	C85.9	107	215174	49.7
	Illinois	17	2008	2008	75-84 years	75-84	Male	M	Multiple myeloma - Malignant neoplasms	C90.0	86	215174	40
	Illinois	17	2008	2008	75-84 years	75-84	Male	M	Chronic lymphocytic leukaemia - Malignant neoplasms	C91.1	47	215174	21.8
	Illinois	17	2008	2008	75-84 years	75-84	Male	M	Acute myeloid leukaemia - Malignant neoplasms	C92.0	53	215174	24.6
	Illinois	17	2008	2008	75-84 years	75-84	Male	M	Acute leukaemia of unspecified cell type - Malignant neoplasms	C95.0	26	215174	12.1
	Illinois	17	2008	2008	75-84 years	75-84	Male	M	"Leukaemia, unspecified - Malignant neoplasms"	C95.9	19	215174	8.8 (Unreliable)
	Illinois	17	2008	2008	85+ years	85+	Female	F	"Oesophagus, unspecified - Malignant neoplasms"	C15.9	20	156718	12.8
	Illinois	17	2008	2008	85+ years	85+	Female	F	"Stomach, unspecified - Malignant neoplasms"	C16.9	47	156718	30
	Illinois	17	2008	2008	85+ years	85+	Female	F	"Colon, unspecified - Malignant neoplasms"	C18.9	270	156718	172.3
	Illinois	17	2008	2008	85+ years	85+	Female	F	Malignant neoplasm of rectum	C20	26	156718	16.6
	Illinois	17	2008	2008	85+ years	85+	Female	F	Intrahepatic bile duct carcinoma - Malignant neoplasms	C22.1	15	156718	9.6 (Unreliable)
	Illinois	17	2008	2008	85+ years	85+	Female	F	"Liver, unspecified - Malignant neoplasms"	C22.9	26	156718	16.6
	Illinois	17	2008	2008	85+ years	85+	Female	F	"Pancreas, unspecified - Malignant neoplasms"	C25.9	192	156718	122.5
	Illinois	17	2008	2008	85+ years	85+	Female	F	"Bronchus or lung, unspecified - Malignant neoplasms"	C34.9	435	156718	277.6
	Illinois	17	2008	2008	85+ years	85+	Female	F	"Breast, unspecified - Malignant neoplasms"	C50.9	285	156718	181.9
	Illinois	17	2008	2008	85+ years	85+	Female	F	"Vulva, unspecified - Malignant neoplasms"	C51.9	13	156718	8.3 (Unreliable)
	Illinois	17	2008	2008	85+ years	85+	Female	F	"Cervix uteri, unspecified - Malignant neoplasms"	C53.9	18	156718	11.5 (Unreliable)
	Illinois	17	2008	2008	85+ years	85+	Female	F	Endometrium - Malignant neoplasms	C54.1	18	156718	11.5 (Unreliable)
	Illinois	17	2008	2008	85+ years	85+	Female	F	"Malignant neoplasm of uterus, part unspecified"	C55	35	156718	22.3
	Illinois	17	2008	2008	85+ years	85+	Female	F	Malignant neoplasm of ovary	C56	79	156718	50.4
	Illinois	17	2008	2008	85+ years	85+	Female	F	"Malignant neoplasm of kidney, except renal pelvis"	C64	57	156718	36.4
	Illinois	17	2008	2008	85+ years	85+	Female	F	"Bladder, unspecified - Malignant neoplasms"	C67.9	73	156718	46.6
	Illinois	17	2008	2008	85+ years	85+	Female	F	"Brain, unspecified - Malignant neoplasms"	C71.9	17	156718	10.8 (Unreliable)
